feedback_id,course_id,professor_id,semester,rating_clarity,rating_workload,rating_interaction,rating_attendance_strictness,rating_assignments,overall_rating,course_organization,comment
5243,50,59,2023A,4,8,7,2,5,6,9,
5244,71,11,2023B,9,8,4,7,8,7,8,
5245,79,40,2023B,9,10,8,7,8,8,7,
5246,49,50,2024B,3,4,8,10,7,6,4,
5247,18,30,2025A,7,5,6,5,4,6,7,
5248,95,16,2023B,9,9,2,3,7,5,2,
5249,16,47,2023B,8,3,9,4,3,8,10,
5250,97,40,2024B,3,7,4,2,5,5,7,
5251,55,8,2023A,7,8,3,1,3,5,7,
5252,69,79,2024A,8,5,2,10,5,6,7,
5253,18,24,2024A,7,9,3,3,6,6,9,
5254,101,12,2024B,4,7,3,10,5,5,9,
5255,13,55,2023A,7,3,7,3,6,6,6,
5256,46,20,2023A,5,6,3,4,5,6,10,
5257,118,65,2025A,6,4,9,1,6,6,2,
5258,34,73,2025A,10,2,5,9,6,8,10,
5259,60,45,2023B,8,3,5,1,8,6,4,
5260,97,75,2025A,3,9,5,8,6,6,9,
5261,40,23,2024A,10,4,3,2,2,5,4,
5262,35,53,2023A,5,6,2,8,4,4,4,
5263,39,21,2023B,10,2,8,2,7,7,3,
5264,64,23,2025A,4,9,3,6,5,5,8,
5265,46,72,2023B,5,5,2,4,4,4,7,
5266,111,5,2024B,10,5,10,2,10,8,4,
5267,83,49,2024B,6,7,6,1,6,6,5,
5268,37,45,2025A,2,9,5,3,10,7,10,
5269,41,19,2023B,8,1,9,9,9,8,8,
5270,112,75,2025A,5,7,4,2,3,5,7,
5271,86,26,2023B,6,4,10,8,7,7,4,
5272,116,76,2023B,5,7,4,5,5,6,8,
5273,38,40,2024A,6,8,4,9,8,6,7,
5274,79,74,2024A,2,9,6,5,2,4,5,
5275,62,41,2025A,3,4,7,9,4,4,3,
5276,88,14,2023B,10,7,2,3,4,6,9,
5277,28,31,2023B,5,6,7,1,6,6,7,
5278,43,15,2024B,9,7,10,3,10,8,4,
5279,65,61,2024B,7,1,2,2,2,4,3,
5280,110,72,2025A,7,5,5,8,5,6,6,
5281,100,56,2023A,4,2,2,2,10,5,5,
5282,83,15,2023B,6,4,5,1,5,4,2,
5283,24,59,2024A,10,9,8,2,8,8,6,
5284,46,54,2023A,9,10,6,9,10,7,4,
5285,98,4,2023A,2,7,4,7,3,5,10,
5286,36,19,2023B,6,4,6,3,9,7,8,
5287,42,10,2024A,8,6,5,6,3,5,3,
5288,83,10,2024B,6,7,9,4,6,7,8,
5289,95,7,2023B,5,1,2,10,10,5,4,
5290,102,3,2023A,8,3,8,5,8,8,10,
5291,99,80,2023B,10,7,5,1,10,8,6,
5292,15,40,2025A,3,2,7,2,10,6,4,
5293,84,67,2024B,3,7,6,2,9,6,4,
5294,65,49,2025A,4,1,5,10,3,4,2,
5295,24,4,2024A,6,4,8,7,6,8,10,
5296,53,68,2025A,2,3,8,7,8,5,3,
5297,98,6,2024B,6,9,7,6,5,6,7,
5298,44,80,2024A,6,9,8,9,5,7,8,
5299,59,22,2023A,6,10,6,6,5,5,2,
5300,21,65,2024A,8,4,9,4,4,6,4,
5301,94,39,2024B,6,5,4,3,7,6,6,
5302,52,23,2024B,2,8,10,3,10,8,10,
5303,79,7,2024B,4,1,7,1,6,6,5,
5304,14,42,2023B,7,9,7,4,5,7,8,
5305,14,64,2024B,4,2,6,7,8,7,9,
5306,54,4,2024A,5,6,7,2,7,7,10,
5307,32,7,2025A,5,1,5,7,10,7,8,
5308,116,6,2023A,8,3,4,3,4,6,8,
5309,22,58,2024B,9,7,10,9,3,8,8,
5310,84,72,2023A,3,7,3,3,5,4,6,
5311,76,33,2023A,10,10,6,10,6,7,6,
5312,22,66,2025A,8,5,10,7,2,7,8,
5313,20,19,2024B,2,6,9,5,5,6,6,
5314,71,37,2025A,5,3,3,7,5,5,7,
5315,78,63,2023B,3,7,8,8,3,4,3,
5316,108,62,2025A,6,3,2,6,7,6,8,
5317,77,75,2024B,2,6,10,10,4,6,6,
5318,99,33,2025A,9,6,7,10,5,6,5,
5319,46,53,2024B,2,6,6,3,2,4,7,
5320,10,29,2024A,3,5,3,5,5,5,8,
5321,25,43,2023A,5,7,8,7,3,6,10,
5322,11,17,2023A,7,2,6,2,6,7,8,
5323,92,8,2025A,4,8,7,8,5,6,7,
5324,98,21,2024B,9,1,5,7,10,8,9,
5325,112,71,2024A,10,5,5,2,2,5,3,
5326,56,17,2024B,7,5,4,4,8,6,7,
5327,62,57,2023A,3,4,4,3,9,5,3,
5328,90,66,2024A,6,5,8,7,7,7,6,
5329,48,52,2025A,10,7,10,9,8,8,2,
5330,70,15,2023B,6,9,6,5,5,6,6,
5331,15,40,2024A,4,10,2,4,7,4,2,
5332,97,44,2024B,8,8,8,9,6,6,4,
5333,6,78,2024B,5,9,2,6,7,6,10,
5334,32,22,2023B,5,8,9,5,2,6,10,
5335,114,53,2023B,5,1,2,1,4,4,3,
5336,81,13,2024A,2,7,10,8,2,6,8,
5337,106,42,2024A,4,6,10,3,7,6,2,
5338,20,4,2024A,7,5,6,7,6,6,7,
5339,34,8,2023A,5,2,2,8,5,5,8,
5340,116,16,2023A,10,2,2,1,9,7,6,
5341,15,76,2025A,9,8,4,4,7,6,6,
5342,69,20,2024A,2,9,4,6,8,5,6,
5343,113,23,2024B,3,5,5,2,6,4,3,
5344,5,27,2025A,6,10,8,5,8,8,8,
5345,92,70,2023B,4,4,10,8,6,7,9,
5346,50,67,2023B,5,1,4,4,5,6,8,
5347,23,36,2023B,2,4,3,10,8,4,2,
5348,75,76,2023A,5,7,7,4,3,5,6,
5349,51,42,2023A,5,6,8,10,7,6,2,
5350,17,51,2023B,4,2,3,6,5,4,6,
5351,97,28,2023B,4,7,2,1,5,3,2,
5352,50,19,2023B,9,7,5,4,6,8,10,
5353,35,57,2024A,2,9,7,5,3,6,10,
5354,56,71,2024A,3,9,7,3,9,6,7,
5355,120,37,2024A,10,10,8,5,7,8,8,
5356,19,21,2025A,6,7,8,4,4,6,7,
5357,19,38,2024A,6,5,4,10,7,6,5,
5358,106,10,2023B,9,4,7,6,2,5,3,
5359,109,35,2024A,9,5,10,6,4,6,3,
5360,56,48,2023A,2,3,7,2,2,5,9,
5361,114,33,2023B,6,8,5,10,3,4,2,
5362,40,77,2023A,10,4,3,1,8,7,6,
5363,17,42,2024A,2,8,8,3,6,6,6,
5364,92,25,2023B,10,6,6,4,8,8,8,
5365,13,6,2025A,7,7,5,6,4,6,10,
5366,88,68,2023A,6,5,9,9,9,8,9,
5367,73,58,2023B,10,7,8,3,3,6,5,
5368,43,23,2023A,8,6,4,2,6,7,9,
5369,102,49,2023B,8,3,9,8,8,8,8,
5370,9,58,2024B,3,3,10,2,10,8,9,
5371,75,79,2025A,10,2,5,7,10,8,7,
5372,32,56,2025A,7,8,7,7,8,7,7,
5373,45,66,2024A,3,6,9,8,4,6,9,
5374,56,68,2023A,5,7,2,3,8,6,7,
5375,37,75,2023B,8,7,7,7,8,8,9,
5376,102,23,2023B,3,10,5,9,6,4,4,
5377,83,41,2024A,4,6,8,10,9,6,5,
5378,98,79,2025A,10,3,9,1,7,7,3,
5379,79,59,2024B,5,5,7,10,4,5,5,
5380,73,73,2025A,4,3,7,2,3,4,3,
5381,106,34,2025A,2,8,9,9,10,7,7,
5382,97,60,2023A,5,6,10,1,3,6,5,
5383,60,11,2025A,8,4,3,7,7,6,7,
5384,49,2,2023A,10,10,6,8,7,7,6,
5385,6,11,2023B,4,3,3,6,5,4,2,
5386,65,30,2024A,10,6,9,1,8,8,3,
5387,18,62,2024A,10,8,10,2,9,8,2,
5388,35,10,2023A,9,6,7,10,2,6,6,
5389,22,42,2025A,10,7,4,3,6,8,10,
5390,98,52,2025A,5,7,6,7,3,5,5,
5391,80,79,2024A,9,5,6,1,8,8,8,
5392,6,41,2024A,5,8,7,6,6,6,7,
5393,119,28,2024B,9,7,4,4,10,8,9,
5394,72,36,2024B,3,3,7,10,10,6,3,
5395,109,20,2025A,8,9,10,3,9,8,4,
5396,104,48,2023A,6,5,8,9,6,6,5,
5397,15,3,2024A,9,1,6,2,5,7,7,
5398,29,4,2025A,9,1,9,7,8,8,4,
5399,12,59,2025A,10,2,5,6,2,6,5,
5400,104,52,2025A,2,3,5,10,5,6,10,
5401,76,48,2023A,4,4,6,2,4,4,2,
5402,27,66,2024A,6,5,4,6,6,6,10,
5403,45,11,2023A,9,4,4,5,10,8,8,
5404,47,48,2025A,7,10,5,10,5,5,3,
5405,82,71,2024B,10,7,3,4,9,8,8,
5406,15,31,2024A,2,10,9,5,5,6,7,
5407,56,61,2024A,3,5,9,7,9,6,3,
5408,94,24,2025A,4,10,10,6,4,6,5,
5409,47,2,2023A,4,7,10,7,3,6,9,
5410,69,10,2024A,8,4,6,8,10,8,9,
5411,81,42,2023B,7,5,10,7,2,5,2,
5412,117,74,2024A,8,3,6,6,9,8,10,
5413,53,75,2023A,10,3,8,4,4,6,4,
5414,89,4,2024A,6,8,2,1,5,4,2,
5415,30,67,2023A,3,1,2,8,5,4,8,
5416,104,49,2023A,2,4,5,8,10,6,6,
5417,26,59,2023B,8,1,8,9,2,6,8,
5418,22,31,2024A,5,5,7,7,7,6,7,
5419,55,74,2024B,8,10,4,2,4,6,10,
5420,99,15,2023B,6,6,6,5,10,8,9,
5421,31,72,2024A,9,2,9,6,9,8,6,
5422,38,9,2024B,7,3,4,9,6,6,7,
5423,23,24,2023A,3,3,6,3,10,5,2,
5424,20,24,2025A,5,2,2,7,10,6,6,
5425,41,11,2023A,5,3,6,2,3,6,10,
5426,110,24,2023A,7,7,2,4,7,5,4,
5427,57,52,2024A,9,4,10,3,9,9,7,
5428,36,23,2023A,6,4,5,1,9,6,3,
5429,43,51,2023A,10,3,10,10,3,8,10,
5430,19,38,2023B,4,4,8,10,5,5,3,
5431,47,37,2025A,4,2,2,1,8,6,9,
5432,15,4,2023B,6,9,5,5,5,5,4,
5433,32,56,2024B,6,4,5,9,3,6,10,
5434,95,77,2023B,10,1,4,6,5,7,9,
5435,93,53,2024B,9,3,6,7,2,5,4,
5436,7,46,2023B,5,8,4,1,3,5,7,
5437,40,52,2023A,9,3,3,3,3,6,7,
5438,13,63,2025A,7,2,6,3,6,6,5,
5439,54,21,2023B,4,1,7,2,4,5,5,
5440,79,13,2024A,6,7,7,1,10,8,8,
5441,27,57,2023A,8,2,8,4,4,7,7,
5442,69,60,2024B,9,10,10,1,9,10,10,
5443,43,36,2024A,4,2,9,5,9,8,9,
5444,17,70,2023B,3,1,10,5,4,5,4,
5445,43,63,2023B,10,3,3,9,4,6,8,
5446,93,41,2024B,6,9,7,6,7,8,10,
5447,98,53,2024B,10,6,9,6,9,8,5,
5448,66,41,2025A,8,7,5,2,5,5,2,
5449,110,17,2024A,9,8,6,4,7,8,8,
5450,37,65,2023A,5,3,5,5,6,6,6,
5451,112,14,2025A,9,10,9,10,8,8,7,
5452,111,63,2025A,3,3,2,7,7,4,5,
5453,15,10,2024A,10,3,3,1,4,6,8,
5454,104,56,2024A,4,6,6,9,10,6,6,
5455,40,42,2025A,7,5,9,3,6,7,6,
5456,34,44,2025A,10,4,5,3,9,8,9,
5457,61,55,2023B,6,3,4,8,4,4,3,
5458,22,5,2023B,10,10,5,6,10,8,9,
5459,93,48,2023A,7,9,7,1,8,7,5,
5460,99,24,2023A,3,6,9,2,5,6,6,
5461,63,60,2025A,4,2,6,4,5,6,7,
5462,105,75,2023A,8,1,6,5,4,6,5,
5463,38,15,2024B,3,6,9,10,6,5,2,
5464,46,56,2023B,4,6,3,7,9,5,3,
5465,103,1,2024A,7,1,2,6,9,7,10,
5466,110,64,2023B,5,4,5,4,2,5,9,
5467,78,77,2023A,10,5,6,5,7,7,4,
5468,77,14,2024A,3,7,9,3,5,6,6,
5469,25,26,2023A,8,4,8,2,2,6,5,
5470,57,5,2024A,6,9,9,9,3,5,3,
5471,41,53,2025A,7,2,8,1,3,6,4,
5472,7,8,2025A,6,8,10,9,4,6,2,
5473,63,32,2025A,7,3,3,4,3,4,3,
5474,27,61,2024A,6,1,9,8,3,6,5,
5475,24,76,2023A,4,9,6,3,6,5,4,
5476,99,5,2024B,4,5,3,5,4,5,10,
5477,95,45,2024A,5,7,8,9,3,6,10,
5478,55,55,2023B,5,9,6,2,4,4,3,
5479,13,34,2024A,3,2,10,2,6,7,10,
5480,66,12,2023A,5,10,8,7,9,7,7,
5481,118,13,2024B,3,4,8,1,4,6,8,
5482,39,52,2023A,4,6,4,2,8,6,9,
5483,40,2,2023A,5,7,9,5,6,7,7,
5484,8,35,2023B,5,3,2,6,5,4,3,
5485,111,29,2023B,3,9,9,4,2,4,4,
5486,89,52,2024A,9,3,9,2,8,9,9,
5487,63,35,2023A,6,10,5,7,3,6,8,
5488,47,42,2025A,4,9,6,5,2,5,7,
5489,108,15,2023B,9,10,9,3,6,7,5,
5490,25,71,2024A,8,7,8,1,3,7,8,
5491,101,24,2024A,4,9,4,1,3,4,3,
5492,58,45,2023A,3,5,9,8,4,4,2,
5493,69,17,2024A,3,8,6,8,2,4,3,
5494,117,47,2023A,8,9,9,2,9,8,7,
5495,84,30,2025A,9,1,6,7,5,7,9,
5496,74,37,2023A,4,8,6,2,5,5,6,
5497,53,23,2024B,2,9,8,6,3,5,6,
5498,81,74,2024B,3,9,8,1,5,6,9,
5499,62,43,2023B,4,9,9,10,7,6,3,
5500,8,32,2025A,3,8,4,8,3,4,4,
5501,84,30,2024A,7,1,2,1,3,4,2,
5502,3,56,2025A,2,2,8,2,9,7,8,
5503,47,40,2023B,7,5,4,4,6,6,8,
5504,103,20,2024B,10,9,4,6,2,6,7,
5505,51,11,2023A,7,3,6,3,2,4,2,
5506,119,32,2024B,9,7,10,9,2,6,2,
5507,14,74,2024A,5,6,8,2,5,6,5,
5508,87,30,2024B,3,7,4,5,3,3,3,
5509,94,39,2023A,9,9,8,4,2,6,6,
5510,24,74,2025A,3,7,9,7,3,5,6,
5511,12,3,2024B,8,5,8,8,9,8,6,
5512,33,6,2025A,10,4,7,6,7,8,9,
5513,5,65,2023A,8,5,10,9,8,8,5,
5514,81,40,2024A,5,8,5,6,4,6,8,
5515,22,33,2025A,5,6,5,5,7,5,3,
5516,53,16,2025A,4,5,6,1,8,6,6,
5517,13,27,2024B,8,8,4,10,6,6,8,
5518,90,46,2023B,10,7,7,1,2,6,6,
5519,116,20,2023B,10,3,3,6,5,6,7,
5520,94,47,2024B,8,7,2,2,7,6,7,
5521,120,32,2024A,8,6,3,1,2,4,2,
5522,38,14,2024B,8,9,8,1,6,7,6,
5523,6,27,2024B,9,6,4,1,8,7,8,
5524,96,50,2025A,5,6,9,4,9,7,6,
5525,8,45,2024B,9,3,5,10,3,5,3,
5526,49,54,2023B,6,3,7,6,10,8,7,
5527,114,64,2023A,6,1,9,4,3,7,10,
5528,116,50,2025A,6,6,7,4,6,6,4,
5529,35,26,2025A,6,6,8,2,7,7,8,
5530,109,34,2023A,8,2,7,10,6,8,9,
5531,99,43,2023B,6,1,7,7,5,6,6,
5532,68,23,2025A,4,1,3,6,3,3,2,
5533,50,66,2024A,3,10,8,1,3,4,3,
5534,99,27,2024A,10,3,9,8,6,9,10,
5535,66,55,2025A,3,6,5,1,4,4,3,
5536,38,52,2024A,8,5,3,3,10,7,7,
5537,17,60,2023B,9,3,8,8,8,8,9,
5538,76,38,2024A,4,2,8,10,2,4,3,
5539,12,46,2025A,3,10,8,5,9,6,6,
5540,27,43,2025A,7,4,2,10,6,4,3,
5541,22,13,2023A,5,7,10,9,7,8,8,
5542,98,41,2023B,9,1,8,1,7,8,7,
5543,63,68,2023A,4,3,8,3,4,5,4,
5544,52,34,2024B,3,8,9,9,7,6,3,
5545,15,14,2023B,2,3,4,1,3,4,7,
5546,4,47,2023A,4,3,2,8,5,4,3,
5547,70,26,2024B,6,9,3,4,3,5,8,
5548,118,18,2025A,7,8,6,8,9,7,7,
5549,87,37,2024B,8,10,2,6,4,4,3,
5550,112,10,2025A,7,5,2,2,9,5,3,
5551,100,17,2024B,9,4,5,7,9,6,3,
5552,54,22,2024A,5,7,7,5,5,6,7,
5553,29,13,2023A,7,4,10,8,3,6,2,
5554,41,7,2024A,3,4,4,1,9,6,9,
5555,116,6,2024B,6,1,3,8,4,6,9,
5556,85,4,2024B,5,7,7,5,2,5,7,
5557,118,11,2024A,4,9,8,9,10,7,5,
5558,1,74,2023B,8,8,4,8,6,6,5,
5559,100,47,2025A,3,3,2,1,3,2,2,
5560,80,76,2024A,7,5,8,3,3,6,4,
5561,80,64,2023A,5,10,8,2,8,6,5,
5562,113,71,2023B,4,5,9,1,4,6,7,
5563,1,50,2023A,6,8,9,2,4,7,9,
5564,18,61,2025A,2,10,9,5,7,6,7,
5565,94,60,2024A,3,8,9,1,3,5,6,
5566,49,30,2025A,5,8,7,1,8,6,3,
5567,108,74,2024A,8,2,9,6,4,6,4,
5568,85,22,2025A,9,4,10,10,7,9,10,
5569,38,40,2023A,6,2,10,7,3,7,10,
5570,28,2,2024A,9,4,2,9,4,5,5,
5571,18,74,2023A,10,5,9,3,6,8,5,
5572,109,67,2025A,6,5,10,2,8,8,7,
5573,77,58,2025A,9,7,8,5,6,8,10,
5574,49,36,2024B,3,5,5,2,8,6,6,
5575,109,60,2023A,2,2,2,1,6,4,8,
5576,37,66,2024B,8,2,5,1,2,4,3,
5577,18,10,2024A,3,1,10,5,9,8,9,
5578,21,13,2024B,3,7,3,5,6,5,7,
5579,61,27,2023B,3,2,4,7,7,4,4,
5580,81,47,2023A,2,1,8,9,9,6,4,
5581,40,10,2025A,5,8,6,7,2,5,7,
5582,95,25,2024A,4,9,4,4,8,4,2,
5583,38,36,2024B,5,10,4,2,7,6,8,
5584,78,6,2023A,8,7,8,7,6,7,6,
5585,29,23,2024A,7,3,10,1,10,9,9,
5586,36,25,2024A,9,9,6,7,6,8,10,
5587,50,35,2025A,10,5,5,5,3,5,3,
5588,15,19,2024B,2,6,9,8,5,5,5,
5589,12,38,2023A,6,3,6,8,5,6,5,
5590,67,71,2024A,3,3,2,4,8,4,3,
5591,40,20,2025A,6,2,7,3,10,6,3,
5592,50,57,2023B,3,4,8,8,10,6,2,
5593,31,11,2024A,2,3,4,10,3,4,6,
5594,8,34,2023B,6,2,2,5,8,6,9,
5595,68,56,2024A,2,2,4,3,9,6,8,
5596,78,14,2023B,2,1,5,5,2,4,6,
5597,48,61,2023B,10,5,8,5,2,7,7,
5598,48,1,2024B,4,8,3,1,6,4,5,
5599,16,42,2024B,2,2,9,6,7,5,3,
5600,120,52,2024B,4,9,2,4,2,3,4,
5601,109,66,2023B,7,5,3,4,5,5,5,
5602,90,47,2023B,4,5,5,5,10,5,2,
5603,66,54,2023A,6,8,6,2,5,5,2,
5604,19,3,2024A,3,8,2,8,4,3,2,
5605,21,73,2025A,8,8,8,2,6,8,9,
5606,103,2,2024B,8,2,6,6,9,8,8,
5607,99,29,2024A,8,4,10,7,3,8,9,
5608,78,44,2023A,3,7,4,6,9,6,10,
5609,83,78,2023A,2,1,3,4,8,4,3,
5610,16,54,2023A,3,8,4,2,5,5,8,
5611,118,43,2023B,5,5,6,5,10,7,6,
5612,45,51,2024B,10,1,7,9,3,8,10,
5613,20,70,2024B,5,8,10,4,7,7,6,
5614,76,77,2024A,9,4,4,10,9,8,8,
5615,26,22,2025A,4,10,8,10,6,6,8,
5616,68,30,2023B,10,5,2,8,3,6,10,
5617,62,10,2024B,10,3,2,6,4,6,6,
5618,60,29,2025A,3,9,7,10,7,6,6,
5619,21,14,2025A,8,7,5,3,4,6,5,
5620,15,8,2025A,9,3,7,4,4,6,5,
5621,112,19,2025A,5,6,4,2,10,7,10,
5622,120,67,2023B,2,3,10,8,10,8,8,
5623,5,79,2025A,8,3,5,1,3,5,3,
5624,112,57,2024A,9,2,4,9,9,6,2,
5625,55,37,2024A,8,5,7,3,8,8,8,
5626,61,76,2023A,7,9,7,2,9,7,6,
5627,85,31,2024B,3,2,10,4,2,6,7,
5628,87,17,2023B,7,4,9,3,5,6,3,
5629,36,16,2023B,8,7,5,10,5,5,3,
5630,77,60,2023A,10,9,10,4,2,8,10,
5631,106,17,2023B,8,6,7,9,10,8,6,
5632,115,19,2025A,5,5,6,6,9,8,10,
5633,80,76,2024B,9,1,4,1,6,6,6,
5634,27,56,2023B,2,1,7,8,6,5,5,
5635,15,63,2024A,5,8,3,5,5,4,5,
5636,63,23,2024A,8,7,7,1,8,7,5,
5637,44,74,2023A,3,3,9,6,3,4,3,
5638,16,2,2023B,7,4,6,1,7,6,2,
5639,67,62,2024B,5,8,10,2,10,8,7,
5640,25,67,2024B,9,7,8,1,2,6,6,
5641,107,28,2024B,5,6,9,9,5,6,7,
5642,109,68,2024B,2,9,2,2,10,6,9,
5643,24,26,2023A,4,3,8,9,7,7,10,
5644,61,36,2023B,2,6,7,8,5,4,3,
5645,37,66,2025A,8,10,9,7,9,8,7,
5646,76,69,2024B,10,5,9,6,10,9,8,
5647,53,18,2023B,2,1,8,3,9,7,8,
5648,40,32,2024A,4,5,10,8,2,5,4,
5649,119,16,2023A,7,4,4,6,8,6,4,
5650,20,6,2024A,7,10,10,10,6,8,9,
5651,80,21,2024A,3,4,9,8,9,7,6,
5652,110,63,2025A,2,3,6,10,2,4,4,
5653,13,42,2023A,9,8,2,9,8,6,3,
5654,114,57,2023B,10,5,8,2,3,7,7,
5655,58,14,2025A,8,8,3,5,2,5,8,
5656,103,26,2025A,8,8,3,2,5,4,2,
5657,110,12,2023B,3,9,7,2,4,4,3,
5658,46,47,2024B,3,4,7,1,8,6,6,
5659,49,11,2023A,5,1,3,9,3,4,3,
5660,23,19,2024A,7,10,9,6,8,7,4,
5661,12,54,2023B,5,5,8,10,9,8,9,
5662,1,72,2025A,8,1,5,3,5,5,2,
5663,90,38,2023B,5,4,6,5,9,6,5,
5664,30,53,2023B,2,7,5,2,8,5,6,
5665,47,17,2023B,7,9,6,4,8,8,10,
5666,91,25,2024B,4,1,5,7,8,5,2,
5667,104,34,2024A,5,2,7,10,3,6,10,
5668,38,55,2023A,5,9,6,2,2,4,3,
5669,83,52,2025A,4,6,5,1,10,6,7,
5670,88,71,2024A,6,9,9,6,9,8,6,
5671,44,26,2024A,7,4,4,8,4,4,2,
5672,105,58,2025A,2,5,10,5,5,5,3,
5673,1,80,2023B,2,1,7,1,9,6,4,
5674,5,48,2024B,10,3,4,5,8,7,6,
5675,35,66,2023B,5,9,9,5,3,7,10,
5676,7,24,2023A,5,5,8,4,3,5,3,
5677,7,73,2024B,10,9,6,7,8,7,5,
5678,17,66,2023A,8,9,2,6,10,6,5,
5679,35,45,2024B,3,9,8,9,10,6,2,
5680,12,79,2023B,5,7,6,4,5,5,4,
5681,40,4,2024A,3,8,6,7,9,6,6,
5682,77,64,2023A,5,7,7,7,10,7,7,
5683,98,60,2024B,5,1,6,8,10,8,9,
5684,44,42,2023A,8,6,8,3,10,7,2,
5685,1,10,2023B,8,1,7,7,4,5,2,
5686,98,80,2024B,3,3,6,7,10,6,6,
5687,11,24,2023B,5,1,4,5,4,4,4,
5688,5,32,2023B,10,2,10,7,2,6,4,
5689,90,46,2024A,7,5,10,6,5,7,7,
5690,91,10,2025A,6,3,9,8,6,7,8,
5691,9,33,2024B,2,5,3,8,8,6,10,
5692,38,64,2023A,5,7,7,3,4,4,2,
5693,32,28,2024B,9,1,5,9,2,6,6,
5694,68,38,2023A,6,7,4,5,10,6,5,
5695,101,27,2023A,10,9,6,10,6,6,2,
5696,107,68,2023B,9,4,9,6,6,7,4,
5697,19,56,2024A,8,8,2,10,8,6,6,
5698,59,23,2024A,10,2,9,5,6,9,10,
5699,35,65,2025A,6,2,7,3,8,6,3,
5700,63,60,2024A,5,4,8,3,7,6,5,
5701,97,45,2024A,9,10,10,5,7,8,6,
5702,73,46,2023B,6,8,4,1,9,6,4,
5703,91,46,2024B,7,3,10,1,9,8,5,
5704,106,3,2025A,5,9,10,8,8,8,8,
5705,95,63,2024B,8,6,8,5,5,6,5,
5706,67,78,2023A,8,9,4,9,5,6,5,
5707,47,30,2023B,5,10,5,10,5,6,8,
5708,17,71,2025A,4,9,3,6,6,5,6,
5709,17,64,2024A,5,2,5,1,2,6,10,
5710,26,15,2024B,8,3,10,9,4,8,9,
5711,14,40,2023A,6,8,3,6,5,4,2,
5712,62,76,2024B,4,4,7,6,8,7,9,
5713,92,32,2024B,5,9,2,9,9,6,6,
5714,26,74,2024A,2,3,3,7,2,2,3,
5715,89,54,2025A,4,4,8,5,10,8,9,
5716,64,14,2024B,8,5,7,2,9,8,9,
5717,86,26,2023B,2,5,8,4,8,5,2,
5718,108,3,2023A,2,7,2,2,2,4,8,
5719,87,13,2025A,5,1,9,4,3,6,9,
5720,62,76,2024A,4,7,5,7,5,5,6,
5721,49,2,2023B,9,3,3,4,3,5,5,
5722,90,9,2023A,3,3,7,6,10,7,7,
5723,81,3,2023A,4,4,10,1,3,6,8,
5724,16,52,2024A,3,5,9,10,9,8,9,
5725,109,71,2024A,5,5,6,10,6,6,5,
5726,118,32,2023A,4,8,7,5,8,6,4,
5727,14,59,2025A,8,1,3,9,2,4,2,
5728,32,19,2023B,9,10,5,5,6,7,7,
5729,22,53,2023B,6,3,10,3,2,6,6,
5730,65,14,2024B,10,10,10,5,9,10,9,
5731,42,20,2023B,8,1,10,4,8,7,3,
5732,108,16,2024B,6,6,2,8,10,5,2,
5733,118,65,2024A,2,6,10,2,4,5,4,
5734,33,56,2023B,6,10,5,7,5,5,5,
5735,61,43,2024A,6,5,7,2,2,5,4,
5736,69,28,2025A,4,9,10,6,2,6,7,
5737,42,41,2023B,10,4,5,10,3,6,6,
5738,30,77,2024B,7,1,10,2,6,7,5,
5739,24,28,2023A,10,10,5,7,9,6,2,
5740,45,24,2025A,10,5,2,6,3,6,8,
5741,114,63,2023A,2,5,8,10,8,5,2,
5742,7,31,2024B,7,6,6,7,6,7,9,
5743,111,16,2025A,3,7,3,10,7,4,5,
5744,83,19,2024B,10,7,4,9,4,6,4,
5745,5,25,2024A,9,9,10,7,2,8,9,
5746,54,52,2024B,3,2,10,10,7,6,6,
5747,50,64,2024A,10,7,3,9,6,6,4,
5748,94,12,2024A,2,10,2,1,8,5,8,
5749,72,39,2024A,10,5,9,3,10,8,3,
5750,25,16,2025A,2,8,5,8,10,5,3,
5751,25,2,2025A,7,10,5,4,5,5,2,
5752,91,40,2024B,4,7,9,4,6,6,3,
5753,3,74,2023A,5,5,2,1,5,6,10,
5754,19,36,2023B,3,1,3,1,6,4,4,
5755,6,28,2024A,10,1,8,5,5,7,4,
5756,36,32,2024A,6,2,3,9,10,6,3,
5757,115,12,2024B,3,9,10,10,7,6,4,
5758,7,77,2024A,7,10,2,6,2,4,6,
5759,63,55,2025A,4,6,2,9,6,4,6,
5760,42,27,2023A,10,8,7,4,3,6,3,
5761,108,31,2024B,10,2,6,5,4,7,9,
5762,63,54,2023B,4,4,2,1,7,5,7,
5763,24,56,2024A,3,3,10,7,10,7,6,
5764,65,41,2023B,6,5,3,4,8,6,6,
5765,116,11,2025A,9,10,9,6,8,8,7,
5766,41,12,2025A,7,8,4,2,3,6,10,
5767,109,75,2024B,5,4,4,1,4,4,4,
5768,15,50,2024A,2,1,4,4,4,5,9,
5769,118,21,2025A,7,5,8,3,8,6,3,
5770,26,35,2024B,7,8,9,5,8,8,8,
5771,96,70,2023B,7,5,9,2,6,7,6,
5772,77,68,2023B,4,9,6,9,7,6,6,
5773,23,64,2024A,6,4,8,1,2,5,3,
5774,101,5,2023A,5,5,4,1,3,6,10,
5775,40,79,2023A,3,9,7,10,9,7,9,
5776,6,57,2023B,4,7,3,10,8,5,5,
5777,69,1,2025A,5,5,4,10,9,7,10,
